Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=64, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 61/200] [Batch 47/91] [D loss: 0.451294] [G loss: 1.783875]
[Epoch 61/200] [Batch 48/91] [D loss: 0.453674] [G loss: 1.190016]
[Epoch 61/200] [Batch 49/91] [D loss: 0.479231] [G loss: 1.624561]
[Epoch 61/200] [Batch 50/91] [D loss: 0.452887] [G loss: 0.938074]
[Epoch 61/200] [Batch 51/91] [D loss: 0.510733] [G loss: 2.416995]
[Epoch 61/200] [Batch 52/91] [D loss: 0.416372] [G loss: 1.136791]
[Epoch 61/200] [Batch 53/91] [D loss: 0.421101] [G loss: 1.139948]
[Epoch 61/200] [Batch 54/91] [D loss: 0.400860] [G loss: 1.469016]
[Epoch 61/200] [Batch 55/91] [D loss: 0.458137] [G loss: 1.631187]
[Epoch 61/200] [Batch 56/91] [D loss: 0.417349] [G loss: 1.171806]
[Epoch 61/200] [Batch 57/91] [D loss: 0.509840] [G loss: 1.325092]
[Epoch 61/200] [Batch 58/91] [D loss: 0.503625] [G loss: 0.853651]
[Epoch 61/200] [Batch 59/91] [D loss: 0.637938] [G loss: 2.464309]
[Epoch 61/200] [Batch 60/91] [D loss: 0.666525] [G loss: 0.960844]
[Epoch 61/200] [Batch 61/91] [D loss: 0.556315] [G loss: 1.956435]
[Epoch 61/200] [Batch 62/91] [D loss: 0.494077] [G loss: 0.876607]
[Epoch 61/200] [Batch 63/91] [D loss: 0.433692] [G loss: 1.341539]
[Epoch 61/200] [Batch 64/91] [D loss: 0.408673] [G loss: 1.649134]
[Epoch 61/200] [Batch 65/91] [D loss: 0.449117] [G loss: 1.414725]
[Epoch 61/200] [Batch 66/91] [D loss: 0.422896] [G loss: 1.259293]
[Epoch 61/200] [Batch 67/91] [D loss: 0.520085] [G loss: 1.246164]
[Epoch 61/200] [Batch 68/91] [D loss: 0.397203] [G loss: 1.250489]
[Epoch 61/200] [Batch 69/91] [D loss: 0.454811] [G loss: 1.117236]
[Epoch 61/200] [Batch 70/91] [D loss: 0.409685] [G loss: 1.531312]
[Epoch 61/200] [Batch 71/91] [D loss: 0.396844] [G loss: 1.421084]
[Epoch 61/200] [Batch 72/91] [D loss: 0.415250] [G loss: 1.280903]
[Epoch 61/200] [Batch 73/91] [D loss: 0.424050] [G loss: 1.125888]
[Epoch 61/200] [Batch 74/91] [D loss: 0.388932] [G loss: 1.587785]
[Epoch 61/200] [Batch 75/91] [D loss: 0.474718] [G loss: 1.095752]
[Epoch 61/200] [Batch 76/91] [D loss: 0.667976] [G loss: 2.167619]
[Epoch 61/200] [Batch 77/91] [D loss: 0.564708] [G loss: 0.863833]
[Epoch 61/200] [Batch 78/91] [D loss: 0.403880] [G loss: 1.502372]
[Epoch 61/200] [Batch 79/91] [D loss: 0.403482] [G loss: 1.563477]
[Epoch 61/200] [Batch 80/91] [D loss: 0.406457] [G loss: 1.182357]
[Epoch 61/200] [Batch 81/91] [D loss: 0.454114] [G loss: 1.536394]
[Epoch 61/200] [Batch 82/91] [D loss: 0.510458] [G loss: 1.384313]
[Epoch 61/200] [Batch 83/91] [D loss: 0.520711] [G loss: 0.999474]
[Epoch 61/200] [Batch 84/91] [D loss: 0.516999] [G loss: 1.851188]
[Epoch 61/200] [Batch 85/91] [D loss: 0.540300] [G loss: 0.986584]
[Epoch 61/200] [Batch 86/91] [D loss: 0.473135] [G loss: 1.631020]
[Epoch 61/200] [Batch 87/91] [D loss: 0.466280] [G loss: 1.174339]
[Epoch 61/200] [Batch 88/91] [D loss: 0.489655] [G loss: 1.059015]
[Epoch 61/200] [Batch 89/91] [D loss: 0.532268] [G loss: 1.342490]
[Epoch 61/200] [Batch 90/91] [D loss: 0.478673] [G loss: 1.299023]
[Epoch 62/200] [Batch 0/91] [D loss: 0.498578] [G loss: 1.148030]
[Epoch 62/200] [Batch 1/91] [D loss: 0.495439] [G loss: 1.842858]
[Epoch 62/200] [Batch 2/91] [D loss: 0.472030] [G loss: 1.220076]
[Epoch 62/200] [Batch 3/91] [D loss: 0.492200] [G loss: 0.960893]
[Epoch 62/200] [Batch 4/91] [D loss: 0.540902] [G loss: 2.043247]
[Epoch 62/200] [Batch 5/91] [D loss: 0.499538] [G loss: 1.079176]
[Epoch 62/200] [Batch 6/91] [D loss: 0.530154] [G loss: 1.460404]
[Epoch 62/200] [Batch 7/91] [D loss: 0.456968] [G loss: 1.218681]
[Epoch 62/200] [Batch 8/91] [D loss: 0.505130] [G loss: 1.118986]
[Epoch 62/200] [Batch 9/91] [D loss: 0.478202] [G loss: 1.632342]
[Epoch 62/200] [Batch 10/91] [D loss: 0.440389] [G loss: 1.160412]
[Epoch 62/200] [Batch 11/91] [D loss: 0.473302] [G loss: 1.612951]
[Epoch 62/200] [Batch 12/91] [D loss: 0.479907] [G loss: 0.962238]
[Epoch 62/200] [Batch 13/91] [D loss: 0.489033] [G loss: 1.821612]
[Epoch 62/200] [Batch 14/91] [D loss: 0.538834] [G loss: 1.017092]
[Epoch 62/200] [Batch 15/91] [D loss: 0.438059] [G loss: 2.158294]
[Epoch 62/200] [Batch 16/91] [D loss: 0.412065] [G loss: 1.215626]
[Epoch 62/200] [Batch 17/91] [D loss: 0.577775] [G loss: 0.980604]
[Epoch 62/200] [Batch 18/91] [D loss: 0.696348] [G loss: 2.187277]
[Epoch 62/200] [Batch 19/91] [D loss: 0.520457] [G loss: 0.918881]
[Epoch 62/200] [Batch 20/91] [D loss: 0.452066] [G loss: 1.863320]
[Epoch 62/200] [Batch 21/91] [D loss: 0.401515] [G loss: 1.047838]
[Epoch 62/200] [Batch 22/91] [D loss: 0.372939] [G loss: 1.670988]
[Epoch 62/200] [Batch 23/91] [D loss: 0.496627] [G loss: 1.447919]
[Epoch 62/200] [Batch 24/91] [D loss: 0.514767] [G loss: 0.896838]
[Epoch 62/200] [Batch 25/91] [D loss: 0.356646] [G loss: 1.760725]
[Epoch 62/200] [Batch 26/91] [D loss: 0.467429] [G loss: 1.453197]
[Epoch 62/200] [Batch 27/91] [D loss: 0.674974] [G loss: 0.905549]
[Epoch 62/200] [Batch 28/91] [D loss: 0.896677] [G loss: 2.866906]
[Epoch 62/200] [Batch 29/91] [D loss: 0.550741] [G loss: 1.575330]
[Epoch 62/200] [Batch 30/91] [D loss: 0.785322] [G loss: 0.465571]
[Epoch 62/200] [Batch 31/91] [D loss: 0.527395] [G loss: 1.622756]
[Epoch 62/200] [Batch 32/91] [D loss: 0.543326] [G loss: 1.370328]
[Epoch 62/200] [Batch 33/91] [D loss: 0.485888] [G loss: 1.064290]
[Epoch 62/200] [Batch 34/91] [D loss: 0.499611] [G loss: 1.458960]
[Epoch 62/200] [Batch 35/91] [D loss: 0.468993] [G loss: 1.157660]
[Epoch 62/200] [Batch 36/91] [D loss: 0.545133] [G loss: 1.725237]
[Epoch 62/200] [Batch 37/91] [D loss: 0.543091] [G loss: 0.877175]
[Epoch 62/200] [Batch 38/91] [D loss: 0.411476] [G loss: 1.526820]
[Epoch 62/200] [Batch 39/91] [D loss: 0.481891] [G loss: 1.601742]
[Epoch 62/200] [Batch 40/91] [D loss: 0.498024] [G loss: 1.145194]
[Epoch 62/200] [Batch 41/91] [D loss: 0.426972] [G loss: 1.308679]
[Epoch 62/200] [Batch 42/91] [D loss: 0.565976] [G loss: 1.514520]
[Epoch 62/200] [Batch 43/91] [D loss: 0.549571] [G loss: 0.941584]
[Epoch 62/200] [Batch 44/91] [D loss: 0.598997] [G loss: 1.915804]
[Epoch 62/200] [Batch 45/91] [D loss: 0.564444] [G loss: 1.111380]
[Epoch 62/200] [Batch 46/91] [D loss: 0.514374] [G loss: 1.209828]
[Epoch 62/200] [Batch 47/91] [D loss: 0.513960] [G loss: 1.431153]
[Epoch 62/200] [Batch 48/91] [D loss: 0.557662] [G loss: 1.043007]
[Epoch 62/200] [Batch 49/91] [D loss: 0.432195] [G loss: 1.340434]
[Epoch 62/200] [Batch 50/91] [D loss: 0.464646] [G loss: 1.370897]
[Epoch 62/200] [Batch 51/91] [D loss: 0.537839] [G loss: 1.156082]
[Epoch 62/200] [Batch 52/91] [D loss: 0.417286] [G loss: 1.025477]
[Epoch 62/200] [Batch 53/91] [D loss: 0.429285] [G loss: 1.509906]
[Epoch 62/200] [Batch 54/91] [D loss: 0.402022] [G loss: 1.399560]
[Epoch 62/200] [Batch 55/91] [D loss: 0.385706] [G loss: 1.416811]
[Epoch 62/200] [Batch 56/91] [D loss: 0.403417] [G loss: 1.328379]
[Epoch 62/200] [Batch 57/91] [D loss: 0.482642] [G loss: 1.445603]
[Epoch 62/200] [Batch 58/91] [D loss: 0.507921] [G loss: 0.918271]
[Epoch 62/200] [Batch 59/91] [D loss: 0.477090] [G loss: 1.417500]
[Epoch 62/200] [Batch 60/91] [D loss: 0.420528] [G loss: 1.503477]
[Epoch 62/200] [Batch 61/91] [D loss: 0.551539] [G loss: 1.049057]
[Epoch 62/200] [Batch 62/91] [D loss: 0.389205] [G loss: 1.813917]
[Epoch 62/200] [Batch 63/91] [D loss: 0.424654] [G loss: 1.462603]
[Epoch 62/200] [Batch 64/91] [D loss: 0.552496] [G loss: 1.507021]
[Epoch 62/200] [Batch 65/91] [D loss: 0.631074] [G loss: 0.655832]
[Epoch 62/200] [Batch 66/91] [D loss: 0.551437] [G loss: 2.195372]
[Epoch 62/200] [Batch 67/91] [D loss: 0.426028] [G loss: 1.183114]
[Epoch 62/200] [Batch 68/91] [D loss: 0.433599] [G loss: 1.221386]
[Epoch 62/200] [Batch 69/91] [D loss: 0.414221] [G loss: 1.357884]
[Epoch 62/200] [Batch 70/91] [D loss: 0.401799] [G loss: 1.468105]
[Epoch 62/200] [Batch 71/91] [D loss: 0.442626] [G loss: 1.088182]
[Epoch 62/200] [Batch 72/91] [D loss: 0.342156] [G loss: 1.666848]
[Epoch 62/200] [Batch 73/91] [D loss: 0.499270] [G loss: 1.694599]
[Epoch 62/200] [Batch 74/91] [D loss: 0.671537] [G loss: 0.792125]
[Epoch 62/200] [Batch 75/91] [D loss: 0.675121] [G loss: 2.833241]
[Epoch 62/200] [Batch 76/91] [D loss: 0.430036] [G loss: 1.556795]
[Epoch 62/200] [Batch 77/91] [D loss: 0.509622] [G loss: 0.814257]
[Epoch 62/200] [Batch 78/91] [D loss: 0.390982] [G loss: 1.776537]
[Epoch 62/200] [Batch 79/91] [D loss: 0.442922] [G loss: 1.696702]
[Epoch 62/200] [Batch 80/91] [D loss: 0.486592] [G loss: 1.137612]
[Epoch 62/200] [Batch 81/91] [D loss: 0.408993] [G loss: 1.568257]
[Epoch 62/200] [Batch 82/91] [D loss: 0.514454] [G loss: 1.470088]
[Epoch 62/200] [Batch 83/91] [D loss: 0.521012] [G loss: 0.844396]
[Epoch 62/200] [Batch 84/91] [D loss: 0.434264] [G loss: 1.448433]
[Epoch 62/200] [Batch 85/91] [D loss: 0.387499] [G loss: 1.594017]
[Epoch 62/200] [Batch 86/91] [D loss: 0.405458] [G loss: 1.168311]
[Epoch 62/200] [Batch 87/91] [D loss: 0.457674] [G loss: 1.397614]
[Epoch 62/200] [Batch 88/91] [D loss: 0.482836] [G loss: 1.315284]
[Epoch 62/200] [Batch 89/91] [D loss: 0.481956] [G loss: 1.220899]
[Epoch 62/200] [Batch 90/91] [D loss: 0.481073] [G loss: 1.103669]
[Epoch 63/200] [Batch 0/91] [D loss: 0.562364] [G loss: 1.784463]
[Epoch 63/200] [Batch 1/91] [D loss: 0.491563] [G loss: 1.114949]
[Epoch 63/200] [Batch 2/91] [D loss: 0.448092] [G loss: 1.267064]
[Epoch 63/200] [Batch 3/91] [D loss: 0.500151] [G loss: 2.073727]
[Epoch 63/200] [Batch 4/91] [D loss: 0.409033] [G loss: 1.132330]
[Epoch 63/200] [Batch 5/91] [D loss: 0.480237] [G loss: 1.207484]
[Epoch 63/200] [Batch 6/91] [D loss: 0.490070] [G loss: 0.941560]
[Epoch 63/200] [Batch 7/91] [D loss: 0.663192] [G loss: 2.677357]
[Epoch 63/200] [Batch 8/91] [D loss: 0.513322] [G loss: 1.239982]
[Epoch 63/200] [Batch 9/91] [D loss: 0.456277] [G loss: 1.071767]
[Epoch 63/200] [Batch 10/91] [D loss: 0.390093] [G loss: 1.442384]
[Epoch 63/200] [Batch 11/91] [D loss: 0.434708] [G loss: 1.362697]
[Epoch 63/200] [Batch 12/91] [D loss: 0.523687] [G loss: 1.513248]
[Epoch 63/200] [Batch 13/91] [D loss: 0.541568] [G loss: 1.661560]
[Epoch 63/200] [Batch 14/91] [D loss: 0.561051] [G loss: 0.857771]
[Epoch 63/200] [Batch 15/91] [D loss: 0.467576] [G loss: 1.876626]
[Epoch 63/200] [Batch 16/91] [D loss: 0.446026] [G loss: 1.267418]
[Epoch 63/200] [Batch 17/91] [D loss: 0.463793] [G loss: 1.207412]
[Epoch 63/200] [Batch 18/91] [D loss: 0.406718] [G loss: 1.717762]
[Epoch 63/200] [Batch 19/91] [D loss: 0.415190] [G loss: 1.317129]
[Epoch 63/200] [Batch 20/91] [D loss: 0.535666] [G loss: 1.266614]
[Epoch 63/200] [Batch 21/91] [D loss: 0.426401] [G loss: 1.456406]
[Epoch 63/200] [Batch 22/91] [D loss: 0.384618] [G loss: 1.246753]
[Epoch 63/200] [Batch 23/91] [D loss: 0.347425] [G loss: 1.497663]
[Epoch 63/200] [Batch 24/91] [D loss: 0.328856] [G loss: 1.797123]
[Epoch 63/200] [Batch 25/91] [D loss: 0.374259] [G loss: 1.516202]
[Epoch 63/200] [Batch 26/91] [D loss: 0.384455] [G loss: 1.286060]
[Epoch 63/200] [Batch 27/91] [D loss: 0.413373] [G loss: 1.844537]
[Epoch 63/200] [Batch 28/91] [D loss: 0.500049] [G loss: 0.995151]
[Epoch 63/200] [Batch 29/91] [D loss: 0.451086] [G loss: 1.647480]
[Epoch 63/200] [Batch 30/91] [D loss: 0.464551] [G loss: 1.113814]
[Epoch 63/200] [Batch 31/91] [D loss: 0.489307] [G loss: 2.163351]
[Epoch 63/200] [Batch 32/91] [D loss: 0.437901] [G loss: 1.166440]
[Epoch 63/200] [Batch 33/91] [D loss: 0.407770] [G loss: 1.410630]
[Epoch 63/200] [Batch 34/91] [D loss: 0.404967] [G loss: 1.445781]
[Epoch 63/200] [Batch 35/91] [D loss: 0.371910] [G loss: 1.344872]
[Epoch 63/200] [Batch 36/91] [D loss: 0.360695] [G loss: 1.347986]
[Epoch 63/200] [Batch 37/91] [D loss: 0.378839] [G loss: 1.532893]
[Epoch 63/200] [Batch 38/91] [D loss: 0.360691] [G loss: 1.649306]
[Epoch 63/200] [Batch 39/91] [D loss: 0.363331] [G loss: 1.526690]
[Epoch 63/200] [Batch 40/91] [D loss: 0.432984] [G loss: 1.389868]
[Epoch 63/200] [Batch 41/91] [D loss: 0.408267] [G loss: 1.388821]
[Epoch 63/200] [Batch 42/91] [D loss: 0.555897] [G loss: 1.676780]
[Epoch 63/200] [Batch 43/91] [D loss: 0.673170] [G loss: 0.915693]
[Epoch 63/200] [Batch 44/91] [D loss: 0.834672] [G loss: 3.030724]
[Epoch 63/200] [Batch 45/91] [D loss: 0.448086] [G loss: 1.484752]
[Epoch 63/200] [Batch 46/91] [D loss: 0.546991] [G loss: 1.071255]
[Epoch 63/200] [Batch 47/91] [D loss: 0.507137] [G loss: 1.838375]
[Epoch 63/200] [Batch 48/91] [D loss: 0.431775] [G loss: 1.600986]
[Epoch 63/200] [Batch 49/91] [D loss: 0.427531] [G loss: 1.023316]
[Epoch 63/200] [Batch 50/91] [D loss: 0.452974] [G loss: 1.393907]
[Epoch 63/200] [Batch 51/91] [D loss: 0.443205] [G loss: 1.703738]
[Epoch 63/200] [Batch 52/91] [D loss: 0.425960] [G loss: 1.162202]
[Epoch 63/200] [Batch 53/91] [D loss: 0.434749] [G loss: 1.296210]
[Epoch 63/200] [Batch 54/91] [D loss: 0.447931] [G loss: 1.704556]
[Epoch 63/200] [Batch 55/91] [D loss: 0.447877] [G loss: 1.243660]
[Epoch 63/200] [Batch 56/91] [D loss: 0.431606] [G loss: 1.496272]
[Epoch 63/200] [Batch 57/91] [D loss: 0.432900] [G loss: 1.437260]
[Epoch 63/200] [Batch 58/91] [D loss: 0.443024] [G loss: 1.371299]
[Epoch 63/200] [Batch 59/91] [D loss: 0.520579] [G loss: 1.928520]
[Epoch 63/200] [Batch 60/91] [D loss: 0.518707] [G loss: 0.976415]
[Epoch 63/200] [Batch 61/91] [D loss: 0.480795] [G loss: 1.662713]
[Epoch 63/200] [Batch 62/91] [D loss: 0.367324] [G loss: 1.137796]
[Epoch 63/200] [Batch 63/91] [D loss: 0.449512] [G loss: 1.705910]
[Epoch 63/200] [Batch 64/91] [D loss: 0.336970] [G loss: 1.473478]
[Epoch 63/200] [Batch 65/91] [D loss: 0.366638] [G loss: 1.292607]
[Epoch 63/200] [Batch 66/91] [D loss: 0.407115] [G loss: 1.583340]
[Epoch 63/200] [Batch 67/91] [D loss: 0.455989] [G loss: 1.372385]
[Epoch 63/200] [Batch 68/91] [D loss: 0.335813] [G loss: 1.574149]
[Epoch 63/200] [Batch 69/91] [D loss: 0.391830] [G loss: 1.359199]
[Epoch 63/200] [Batch 70/91] [D loss: 0.416995] [G loss: 1.404708]
[Epoch 63/200] [Batch 71/91] [D loss: 0.408655] [G loss: 1.215879]
[Epoch 63/200] [Batch 72/91] [D loss: 0.517815] [G loss: 1.727289]
[Epoch 63/200] [Batch 73/91] [D loss: 0.842760] [G loss: 0.700575]
[Epoch 63/200] [Batch 74/91] [D loss: 0.598300] [G loss: 2.526719]
[Epoch 63/200] [Batch 75/91] [D loss: 0.426788] [G loss: 1.864062]
[Epoch 63/200] [Batch 76/91] [D loss: 0.508726] [G loss: 0.954110]
[Epoch 63/200] [Batch 77/91] [D loss: 0.373537] [G loss: 1.596117]
[Epoch 63/200] [Batch 78/91] [D loss: 0.437571] [G loss: 1.792999]
[Epoch 63/200] [Batch 79/91] [D loss: 0.389150] [G loss: 1.485831]
[Epoch 63/200] [Batch 80/91] [D loss: 0.431544] [G loss: 1.084782]
[Epoch 63/200] [Batch 81/91] [D loss: 0.372478] [G loss: 1.758272]
[Epoch 63/200] [Batch 82/91] [D loss: 0.423574] [G loss: 1.743247]
[Epoch 63/200] [Batch 83/91] [D loss: 0.445358] [G loss: 1.054385]
[Epoch 63/200] [Batch 84/91] [D loss: 0.320729] [G loss: 1.501766]
[Epoch 63/200] [Batch 85/91] [D loss: 0.377844] [G loss: 1.590834]
[Epoch 63/200] [Batch 86/91] [D loss: 0.381307] [G loss: 1.282474]
[Epoch 63/200] [Batch 87/91] [D loss: 0.482582] [G loss: 1.380938]
[Epoch 63/200] [Batch 88/91] [D loss: 0.415792] [G loss: 1.348999]
[Epoch 63/200] [Batch 89/91] [D loss: 0.419407] [G loss: 1.256407]
[Epoch 63/200] [Batch 90/91] [D loss: 0.466267] [G loss: 1.322388]
[Epoch 64/200] [Batch 0/91] [D loss: 0.423810] [G loss: 1.226218]
[Epoch 64/200] [Batch 1/91] [D loss: 0.410030] [G loss: 1.291638]
[Epoch 64/200] [Batch 2/91] [D loss: 0.464998] [G loss: 1.874849]
[Epoch 64/200] [Batch 3/91] [D loss: 0.454088] [G loss: 1.074562]
[Epoch 64/200] [Batch 4/91] [D loss: 0.510763] [G loss: 1.871490]
[Epoch 64/200] [Batch 5/91] [D loss: 0.543211] [G loss: 0.869373]
[Epoch 64/200] [Batch 6/91] [D loss: 0.548913] [G loss: 1.956684]
[Epoch 64/200] [Batch 7/91] [D loss: 0.586208] [G loss: 1.025883]
[Epoch 64/200] [Batch 8/91] [D loss: 0.491660] [G loss: 1.564261]
[Epoch 64/200] [Batch 9/91] [D loss: 0.577951] [G loss: 0.930926]
[Epoch 64/200] [Batch 10/91] [D loss: 0.614671] [G loss: 2.148997]
[Epoch 64/200] [Batch 11/91] [D loss: 0.435064] [G loss: 1.195296]
[Epoch 64/200] [Batch 12/91] [D loss: 0.452023] [G loss: 1.243357]
[Epoch 64/200] [Batch 13/91] [D loss: 0.391183] [G loss: 1.589168]
[Epoch 64/200] [Batch 14/91] [D loss: 0.442893] [G loss: 1.253310]
[Epoch 64/200] [Batch 15/91] [D loss: 0.479639] [G loss: 1.608180]
[Epoch 64/200] [Batch 16/91] [D loss: 0.567268] [G loss: 1.311545]
[Epoch 64/200] [Batch 17/91] [D loss: 0.530203] [G loss: 1.378597]
[Epoch 64/200] [Batch 18/91] [D loss: 0.515458] [G loss: 0.994851]
[Epoch 64/200] [Batch 19/91] [D loss: 0.446334] [G loss: 1.277675]
[Epoch 64/200] [Batch 20/91] [D loss: 0.545148] [G loss: 2.008346]
[Epoch 64/200] [Batch 21/91] [D loss: 0.486197] [G loss: 1.082137]
[Epoch 64/200] [Batch 22/91] [D loss: 0.505113] [G loss: 1.453455]
[Epoch 64/200] [Batch 23/91] [D loss: 0.446366] [G loss: 1.223603]
[Epoch 64/200] [Batch 24/91] [D loss: 0.476729] [G loss: 1.913809]
[Epoch 64/200] [Batch 25/91] [D loss: 0.365756] [G loss: 1.338070]
[Epoch 64/200] [Batch 26/91] [D loss: 0.407945] [G loss: 1.832920]
[Epoch 64/200] [Batch 27/91] [D loss: 0.393834] [G loss: 1.484578]
[Epoch 64/200] [Batch 28/91] [D loss: 0.449531] [G loss: 0.985995]
[Epoch 64/200] [Batch 29/91] [D loss: 0.361228] [G loss: 2.029284]
[Epoch 64/200] [Batch 30/91] [D loss: 0.385024] [G loss: 1.642817]
[Epoch 64/200] [Batch 31/91] [D loss: 0.403429] [G loss: 1.468105]
[Epoch 64/200] [Batch 32/91] [D loss: 0.481289] [G loss: 1.899843]
[Epoch 64/200] [Batch 33/91] [D loss: 0.434889] [G loss: 1.096026]
[Epoch 64/200] [Batch 34/91] [D loss: 0.419610] [G loss: 1.300492]
[Epoch 64/200] [Batch 35/91] [D loss: 0.423499] [G loss: 1.495809]
[Epoch 64/200] [Batch 36/91] [D loss: 0.392269] [G loss: 1.556683]
[Epoch 64/200] [Batch 37/91] [D loss: 0.418949] [G loss: 1.133668]
[Epoch 64/200] [Batch 38/91] [D loss: 0.477772] [G loss: 2.271405]
[Epoch 64/200] [Batch 39/91] [D loss: 0.507170] [G loss: 0.885752]
[Epoch 64/200] [Batch 40/91] [D loss: 0.452338] [G loss: 2.106969]
[Epoch 64/200] [Batch 41/91] [D loss: 0.433893] [G loss: 1.100376]
[Epoch 64/200] [Batch 42/91] [D loss: 0.420805] [G loss: 1.718810]
[Epoch 64/200] [Batch 43/91] [D loss: 0.465680] [G loss: 1.227887]
[Epoch 64/200] [Batch 44/91] [D loss: 0.424726] [G loss: 1.535642]
[Epoch 64/200] [Batch 45/91] [D loss: 0.434288] [G loss: 1.196085]
[Epoch 64/200] [Batch 46/91] [D loss: 0.429202] [G loss: 1.684813]
[Epoch 64/200] [Batch 47/91] [D loss: 0.442735] [G loss: 1.190652]
[Epoch 64/200] [Batch 48/91] [D loss: 0.425647] [G loss: 1.504512]
[Epoch 64/200] [Batch 49/91] [D loss: 0.415589] [G loss: 1.663036]
[Epoch 64/200] [Batch 50/91] [D loss: 0.456251] [G loss: 1.186679]
[Epoch 64/200] [Batch 51/91] [D loss: 0.779128] [G loss: 2.678385]
[Epoch 64/200] [Batch 52/91] [D loss: 0.731245] [G loss: 0.714776]
[Epoch 64/200] [Batch 53/91] [D loss: 0.661315] [G loss: 2.673408]
[Epoch 64/200] [Batch 54/91] [D loss: 0.433465] [G loss: 1.411674]
[Epoch 64/200] [Batch 55/91] [D loss: 0.592653] [G loss: 0.961321]
[Epoch 64/200] [Batch 56/91] [D loss: 0.452031] [G loss: 1.804491]
[Epoch 64/200] [Batch 57/91] [D loss: 0.478075] [G loss: 1.464777]
[Epoch 64/200] [Batch 58/91] [D loss: 0.371317] [G loss: 1.487096]
[Epoch 64/200] [Batch 59/91] [D loss: 0.421251] [G loss: 1.446937]
[Epoch 64/200] [Batch 60/91] [D loss: 0.428945] [G loss: 1.201505]
[Epoch 64/200] [Batch 61/91] [D loss: 0.416231] [G loss: 1.510629]
[Epoch 64/200] [Batch 62/91] [D loss: 0.392512] [G loss: 1.340708]
[Epoch 64/200] [Batch 63/91] [D loss: 0.415296] [G loss: 1.336245]
[Epoch 64/200] [Batch 64/91] [D loss: 0.438330] [G loss: 1.314332]
[Epoch 64/200] [Batch 65/91] [D loss: 0.383570] [G loss: 1.528244]
[Epoch 64/200] [Batch 66/91] [D loss: 0.421494] [G loss: 1.321361]
[Epoch 64/200] [Batch 67/91] [D loss: 0.438273] [G loss: 1.293830]
[Epoch 64/200] [Batch 68/91] [D loss: 0.459824] [G loss: 1.597217]
[Epoch 64/200] [Batch 69/91] [D loss: 0.524641] [G loss: 0.858480]
[Epoch 64/200] [Batch 70/91] [D loss: 0.421990] [G loss: 2.036114]
[Epoch 64/200] [Batch 71/91] [D loss: 0.415597] [G loss: 1.465141]
[Epoch 64/200] [Batch 72/91] [D loss: 0.390058] [G loss: 1.220490]
[Epoch 64/200] [Batch 73/91] [D loss: 0.520565] [G loss: 1.896235]
[Epoch 64/200] [Batch 74/91] [D loss: 0.447735] [G loss: 1.095126]
[Epoch 64/200] [Batch 75/91] [D loss: 0.385735] [G loss: 1.667054]
[Epoch 64/200] [Batch 76/91] [D loss: 0.436132] [G loss: 1.220995]
[Epoch 64/200] [Batch 77/91] [D loss: 0.426619] [G loss: 1.485327]
[Epoch 64/200] [Batch 78/91] [D loss: 0.409756] [G loss: 1.417318]
[Epoch 64/200] [Batch 79/91] [D loss: 0.385210] [G loss: 1.536521]
[Epoch 64/200] [Batch 80/91] [D loss: 0.363545] [G loss: 1.569599]
[Epoch 64/200] [Batch 81/91] [D loss: 0.424211] [G loss: 1.351040]
[Epoch 64/200] [Batch 82/91] [D loss: 0.518716] [G loss: 1.649027]
[Epoch 64/200] [Batch 83/91] [D loss: 0.582703] [G loss: 0.770870]
[Epoch 64/200] [Batch 84/91] [D loss: 0.483908] [G loss: 2.651015]
[Epoch 64/200] [Batch 85/91] [D loss: 0.353866] [G loss: 1.714525]
[Epoch 64/200] [Batch 86/91] [D loss: 0.433124] [G loss: 1.130153]
[Epoch 64/200] [Batch 87/91] [D loss: 0.352410] [G loss: 1.650167]
[Epoch 64/200] [Batch 88/91] [D loss: 0.397087] [G loss: 1.557932]
[Epoch 64/200] [Batch 89/91] [D loss: 0.423638] [G loss: 1.323570]
[Epoch 64/200] [Batch 90/91] [D loss: 0.395906] [G loss: 1.358760]
[Epoch 65/200] [Batch 0/91] [D loss: 0.333754] [G loss: 1.599225]
[Epoch 65/200] [Batch 1/91] [D loss: 0.385554] [G loss: 1.492134]
[Epoch 65/200] [Batch 2/91] [D loss: 0.360261] [G loss: 1.677010]
[Epoch 65/200] [Batch 3/91] [D loss: 0.282291] [G loss: 1.838481]
[Epoch 65/200] [Batch 4/91] [D loss: 0.516573] [G loss: 1.538879]
[Epoch 65/200] [Batch 5/91] [D loss: 0.417422] [G loss: 1.120115]
[Epoch 65/200] [Batch 6/91] [D loss: 0.473028] [G loss: 1.711918]
[Epoch 65/200] [Batch 7/91] [D loss: 0.398710] [G loss: 1.077181]
[Epoch 65/200] [Batch 8/91] [D loss: 0.458871] [G loss: 2.351208]
[Epoch 65/200] [Batch 9/91] [D loss: 0.444394] [G loss: 1.325977]
[Epoch 65/200] [Batch 10/91] [D loss: 0.418186] [G loss: 1.097860]
[Epoch 65/200] [Batch 11/91] [D loss: 0.466703] [G loss: 2.210321]
[Epoch 65/200] [Batch 12/91] [D loss: 0.679164] [G loss: 0.788504]
[Epoch 65/200] [Batch 13/91] [D loss: 0.627998] [G loss: 2.530557]
